622	629
762	187
780	1065
74	1142
249	1239
905	577
726	1316
529	461
737	83
115	813
289	164
349	600
184	173
475	1100
853	154
268	12
656	703
783	370
745	1200
704	1463
357	1257
904	55
621	21
247	330
509	801
583	1722
220	976
867	768
594	1794
932	416
738	927
83	719
477	1295
915	1379
395	1293
697	1543
441	289
556	940
892	219
188	375
422	1815
700	1422
694	1534
131	1007
803	749
614	342
904	53
891	1805
209	1624
500	358
824	1301
253	90
929	119
811	497
386	65
112	1457
316	657
917	579
467	1077
45	1653
541	722
846	1667
365	302
193	771
486	1050
612	308
840	432
854	900
122	1517
389	1426
707	802
859	573
758	1058
890	545
858	436
576	1737
126	1552
353	1223
642	1713
837	1391
757	473
132	996
278	196
900	1273
678	1525
345	362
888	1511
790	1830
863	234
33	414
446	1732
834	893
891	1804
520	1165
395	1294
782	1703
179	1879
636	1209
554	928
419	1664
81	332
730	613
611	1620
850	1285
169	122
70	1834
751	116
747	1442
351	1234
321	1205
680	1042
498	1626
479	435
165	588
279	680
764	396
394	1690
797	1451
268	13
160	1017
469	919
607	1469
338	774
533	726
252	156
904	52
594	1795
600	1104
926	1385
891	1806
456	685
817	141
923	1811
905	576
789	622
419	1665
550	327
19	189
388	1793
434	878
444	1
927	207
563	530
220	977
534	1430
106	50
289	165
643	1762
312	429
556	941
608	873
881	710
677	1029
955	1685
118	1568
723	1322
495	1307
142	1226
418	231
763	1144
871	1336
485	1475
309	764
310	201
889	1091
505	1817
457	178
570	561
685	1633
849	1018
716	108
386	64
647	389
180	294
708	1235
72	1492
413	1338
777	1786
201	1594
245	1023
281	854
54	157
158	553
704	1462
761	1676
148	855
808	1695
292	213
442	311
63	816
389	1425
519	442
493	449
55	1735
767	193
879	1406
869	222
832	924
683	572
855	1556
722	1163
717	534
467	1076
141	208
275	1071
438	1688
867	769
296	1000
397	335
387	797
177	334
591	1657
835	160
400	1435
516	1744
951	48
354	1265
433	1279
599	1537
836	1560
835	161
263	1870
291	1660
632	1614
300	47
73	644
894	1486
673	355
850	1283
670	1366
952	1028
720	1026
590	1013
898	1429
437	1160
663	1564
358	1099
156	693
528	412
640	1577
278	195
64	1108
207	1246
771	672
867	770
20	560
848	214
449	526
334	25
204	1190
103	27
358	1097
408	512
688	948
933	564
173	1161
40	1290
773	1848
941	1455
600	1105
558	969
30	519
213	129
816	1827
598	338
816	1828
870	1373
228	430
404	1166
329	999
834	892
573	1332
950	504
7	1871
148	856
565	295
546	1529
264	845
391	1868
770	105
281	853
205	0
928	1035
579	392
592	1362
184	172
729	124
548	634
531	1821
823	1500
724	240
872	1718
447	60
585	249
454	1052
345	361
594	1796
868	420
586	280
795	756
913	348
649	550
676	981
344	1218
189	265
443	610
410	1523
498	1628
577	426
317	660
684	1822
155	908
849	1019
86	1267
536	1680
129	522
623	744
660	1778
211	765
717	535
44	648
175	762
163	524
98	1458
736	895
107	860
739	1781
567	42
683	570
452	1872
862	933
784	1609
214	1634
848	216
581	319
956	649
899	72
450	1178
871	1334
578	1324
407	1157
558	968
910	321
226	1588
488	169
701	469
866	870
931	1893
658	701
790	1831
452	1874
618	1170
754	131
821	1616
291	1659
621	20
342	99
890	544
218	197
411	1698
655	1725
924	777
587	278
939	1733
267	1155
217	446
835	159
937	964
624	751
833	618
890	546
331	880
937	965
140	1222
90	317
839	1138
772	1800
705	720
403	795
689	954
840	433
884	1136
718	127
153	1491
333	983
911	1508
379	913
784	1606
426	44
913	347
936	481
260	1655
183	97
293	1566
197	495
91	565
282	445
76	958
553	180
504	939
740	499
593	492
71	760
795	757
9	738
460	85
698	728
775	1677
906	485
427	457
786	205
784	1605
150	203
267	1154
512	1432
182	1082
584	520
360	568
856	980
526	1687
94	379
545	275
156	694
955	1686
562	260
418	232
916	508
824	1298
132	997
828	109
349	386
348	258
531	1819
474	753
468	585
555	1061
781	1647
824	1300
221	397
352	995
855	1557
795	755
719	641
689	957
37	1776
866	869
844	1758
910	322
227	1622
819	1630
440	1571
492	242
305	665
78	98
869	223
59	852
839	1141
913	350
275	1072
709	970
633	89
894	1487
936	479
448	151
925	960
554	930
670	1365
102	827
963	1125
872	1716
807	1276
52	1015
924	776
41	1866
498	1629
722	1164
639	1837
612	306
482	663
863	235
791	1303
436	1847
489	39
165	591
892	220
507	1090
925	962
675	1292
938	952
836	1561
212	1120
746	1233
374	1002
381	279
498	1627
935	865
246	617
631	147
776	421
956	651
737	84
4	1752
581	318
23	831
464	67
216	943
907	1583
49	587
563	137
919	1888
486	1051
831	1241
406	1069
512	1433
27	1394
140	1221
706	1652
582	906
378	237
837	1393
495	1306
761	1674
517	100
761	1675
208	199
812	1788
622	630
103	26
862	936
10	912
460	86
364	514
367	16
760	837
487	555
778	1197
815	1897
852	1902
899	70
85	1396
428	1420
444	2
746	1232
575	320
457	176
393	460
242	1548
874	1049
299	1641
117	1505
755	1851
476	298
612	307
70	1835
325	1563
337	1598
239	1485
606	1329
911	1509
704	1464
831	1242
640	1576
135	1452
199	441
522	1643
634	823
698	727
234	1479
770	106
54	158
676	982
919	1890
89	264
361	849
178	262
705	721
848	215
198	631
579	391
321	1204
67	517
56	1575
285	975
339	1423
382	788
752	226
465	1468
794	1514
11	1504
903	1730
172	227
905	575
857	1802
26	1315
128	209
357	1256
181	708
459	79
922	252
597	1064
634	825
531	1820
326	541
67	543
888	1512
683	569
716	107
346	616
162	155
836	1559
619	1231
711	689
405	523
830	1152
887	1595
780	1068
349	602
253	91
668	1519
817	144
335	605
540	1040
494	886
260	1656
644	10
781	1646
903	1728
525	944
805	818
816	1825
590	1014
958	1080
