17878	9881
4768	23079
16878	3120
12818	14448
16021	6661
9172	17062
17659	28886
19430	192
7919	11686
9583	29017
5020	12577
6901	23327
19943	29090
3333	7255
1767	33358
9041	5234
21994	19276
16284	31393
25091	27311
4352	30244
19338	19706
26585	5625
24683	3721
25740	40455
26187	1076
7852	11279
11180	1711
25146	10132
2459	2205
5866	22268
21200	36275
12714	21701
13938	12311
10828	275
22749	40331
280	3839
20838	23403
6675	18144
21118	4901
16401	42504
3698	38651
13227	26070
25463	30602
23582	20426
13625	34298
18412	30006
18136	24665
4243	35347
1518	2769
9110	2205
7991	6353
6388	15453
24179	492
10727	902
27456	14787
4628	7371
21259	23462
8557	3930
19480	42149
11777	24746
20016	26602
1829	42493
1420	30372
6172	2784
1661	28913
17965	17908
5516	4632
2085	13871
22314	17210
16556	8903
24690	8067
2381	7863
22465	27787
13758	41418
15642	16608
4684	2871
1178	26051
26183	4624
1215	16510
13119	414
5086	7255
10539	26326
8423	5846
24630	5132
21294	14877
534	37770
2575	16430
418	27979
22850	9405
14054	12679
22287	39451
15861	27332
20993	29529
6153	26852
26653	10230
15108	7499
12053	21812
7445	39526
19574	32963
10810	32326
1292	37516
13582	34104
7329	26202
24472	4901
25393	39056
8767	1432
27029	21095
22591	35764
27505	33457
12502	21492
9381	31045
18060	8578
8705	15873
27479	11631
1236	18678
20272	7920
2732	9571
25356	29316
1541	34011
10218	35870
23604	41759
9092	31848
16412	8578
15717	35216
27356	28956
5454	39827
2555	39984
13190	3268
11870	18744
9615	11372
22551	5609
27258	35215
13724	26296
4225	37496
353	23504
22867	32917
2629	11457
27598	3739
4884	5033
6108	22015
26378	29888
16768	39962
22083	19081
24007	3807
2927	16201
17392	3484
17805	28448
12997	16661
26365	2204
22423	31536
2101	10781
6781	32219
26369	14930
15786	859
19109	224
10744	34613
661	33053
3029	41931
24781	25145
19535	39141
23755	13630
2940	35789
26960	7707
18727	38552
3051	30393
16081	2449
2776	26387
4126	20756
17896	10898
3917	4377
1804	29304
21055	24119
9167	25512
509	30265
17659	25869
19010	5319
24177	40153
27391	9219
854	36029
13849	42218
23831	24727
13642	19410
21469	17828
21083	33217
8168	23992
20748	13758
3832	34553
26372	15231
25998	7065
18877	4849
27393	846
4573	40863
7619	33485
6998	3875
23056	11288
17373	34464
15021	25524
115	20548
23410	6525
18251	27022
16584	19267
26732	37590
26186	10844
13548	35560
18720	34958
21390	25388
23111	3469
8973	22956
22711	40113
8403	4061
13136	5505
4304	2505
24944	8833
2994	18577
15929	17660
22356	26069
14947	22616
17882	29085
22158	24638
26750	16566
9110	23830
6813	39744
3195	10271
25376	9278
14937	18034
15710	255
4704	25107
760	647
25849	1530
5839	8371
9211	77
26423	2225
26098	445
13780	35659
26673	38647
18908	25192
6610	7487
24071	23570
26596	36656
22516	25405
21275	7929
8325	3437
4794	20432
24231	27807
8093	4807
26203	11827
24201	23833
7888	21323
13089	34001
24899	40241
11545	41121
11324	28919
12378	41539
27655	3772
19237	20748
15606	16048
20573	29183
22198	23543
24279	25139
7435	28594
20603	19997
4161	14935
22782	23537
18579	18918
16662	31626
16895	31953
24720	5718
4435	25701
10890	1090
6426	37031
26721	7021
16776	20829
156	31072
6676	14930
11975	17252
27022	2579
11678	2219
7979	40636
15685	20731
6850	24009
6378	31374
14716	29294
10247	9538
27347	26945
25281	37586
5831	34761
8775	23949
8228	22842
2338	7409
3676	8778
8453	3428
8494	33132
13325	25642
12807	23298
18149	35322
11573	31098
25051	21775
23170	1541
6808	37183
10138	8705
1639	26860
6152	34953
13966	24656
14336	15591
25644	21334
2420	12662
23852	39354
7697	23561
14671	13403
16771	18967
21993	30161
17708	24656
21072	34857
12857	21630
2297	24269
23607	28337
4762	10935
20526	3548
9856	28940
25131	4447
15804	28983
1878	1134
600	31187
19618	40050
12586	9807
24679	14295
22871	24820
17593	27131
9579	7229
429	40370
16007	39982
26338	40883
704	28468
22381	32463
23537	17637
4426	17199
16580	4057
8409	8976
27297	41397
10187	3962
194	34609
21293	735
12128	5902
17912	21711
26143	17369
16107	18058
26058	7997
13956	39032
3183	21496
6058	5462
8542	40438
14330	33034
9175	36599
1519	14776
18261	40885
15614	37038
21127	36879
2045	10370
10053	6235
15202	16015
3700	41093
17111	14930
27420	20575
1949	42547
21164	41463
24012	3548
26966	7850
6711	39149
14814	3437
10773	2393
10029	29392
14284	26767
9073	7297
25022	21557
3469	42368
19949	26331
18650	31781
8447	18627
19835	41403
20020	27332
10698	40241
22831	40397
14905	3764
25952	21916
22068	12155
3642	28956
22672	14300
24292	29592
9542	3776
7461	38169
11980	31534
5505	11559
25606	22481
27646	10989
8611	31096
382	5375
5816	32711
26208	6979
17819	30226
12039	27771
2515	28441
8196	28956
17446	33419
1407	17200
11535	31687
22804	7106
23115	1274
24105	41510
25293	39237
7841	30363
20697	12876
13776	11635
5703	32904
7908	17907
8092	2105
17848	31374
3923	33436
743	26767
4432	6230
8507	41534
15978	6086
1560	18836
15003	16253
7559	633
20894	33564
7230	12549
7693	2842
13289	17660
3559	6457
23829	38607
6168	24195
21917	14741
18394	30118
11433	3610
11451	27325
12938	30645
26109	11333
15563	709
19265	36983
19809	9845
19918	21004
23055	26767
865	39258
7388	12006
14084	18687
5560	27415
889	10391
17913	12052
12575	28576
24358	16124
11677	15603
1908	39980
7332	33562
9662	34431
24221	29050
25968	27002
19277	22616
19835	6945
25257	28218
4489	30531
15726	37169
24573	10076
18956	39937
26360	23339
8143	41619
3454	14363
14755	15748
17314	34964
27012	11361
2208	37550
26220	35384
5163	27391
12404	16273
11741	20339
24821	3701
10263	18333
7132	36780
9065	7916
24792	17733
11745	21201
25001	3424
4269	27525
25840	40739
9090	39559
4732	26058
15857	18498
22192	28085
15453	22495
25926	15856
4448	38057
23143	5310
7171	16908
6575	35384
2484	20794
22578	35384
6454	14831
26980	45
19501	30507
1259	40955
21436	8824
25091	12500
25244	31093
15263	15133
3045	5802
26673	41067
20543	23986
11192	34466
21177	40580
26615	15085
395	9219
14140	39753
17221	1650
11276	5317
13092	29760
19128	14621
3853	4992
13283	30365
6255	37865
12217	34233
10743	39674
9208	1247
19458	19372
21781	167
3632	42174
15599	6619
15848	29426
8422	30175
2825	42368
20001	3551
16725	40017
23943	41922
2403	9332
26935	30580
20255	27044
15939	28956
6706	4070
22232	11476
23753	26611
7098	35607
18296	15831
16429	24727
11843	3034
14133	30372
5662	4034
8813	13460
14208	26760
17575	20840
16506	23481
25044	32902
16035	13288
20164	39551
8342	796
26296	21873
17257	38343
20175	13868
7749	28959
24319	31983
12373	30939
4776	36641
17220	27817
14447	28245
16464	33355
9174	27044
20137	6238
23375	17738
4225	18571
16709	29374
16747	28619
17924	25070
14271	41644
23819	13793
7303	41591
1971	30259
921	18973
4946	29482
8059	32054
24477	17339
24174	15201
17613	41833
14035	21426
17560	41759
8780	7724
10975	15737
411	35838
27511	39612
24030	30183
17728	9514
5626	37869
25195	23276
14417	29157
25536	17821
625	31901
7195	16090
18130	37186
24224	29699
12829	17453
8103	11018
17026	35331
26239	5069
18646	18510
22748	19443
13551	39465
460	41357
1969	21847
21928	337
20616	25385
24522	35982
25771	31916
17812	15369
14037	41654
3269	40055
1069	37210
13855	40659
18054	38246
19660	37076
25917	30681
22864	1432
1857	15003
4750	1272
27143	41589
2171	39301
5963	18198
8139	25694
13322	8952
8791	1995
24627	14618
23003	2755
13121	22459
6343	22104
26778	37734
1722	20535
889	14529
7561	18396
26981	27410
25438	24505
19617	41360
24641	9446
8419	19168
13729	12887
20653	9148
13974	8085
10412	24740
12160	28961
24274	29248
17369	3093
27161	15571
9008	19228
8517	12207
1226	27828
9993	18340
114	36031
5713	40693
14605	3610
6444	6694
22545	22631
13399	19081
480	37500
7558	36287
3440	41995
26221	32337
24917	16117
8532	32484
16557	21536
18799	35486
6287	7739
25041	31049
25336	13564
25642	28798
17700	1461
18594	18271
10494	26906
26924	11172
21991	40571
16264	16253
632	18731
26319	30543
9501	35848
11452	3294
16209	39072
20629	20095
356	31186
10499	8243
16465	29594
17021	16940
16313	37169
13658	85
1307	30316
23504	24447
16668	40254
4926	18071
25979	20231
14743	25094
26199	33925
22503	8913
24761	10663
19777	5777
14745	32954
6191	15404
7215	22598
16054	16946
4144	11517
22302	19630
6998	14930
8508	5352
26527	9162
13113	6774
25483	30083
6196	31593
18484	31800
5347	37065
1429	3548
25405	3125
20745	3548
7911	11335
25977	39099
3857	11561
10326	6524
20501	5132
17249	12251
27246	18334
12505	10908
21847	6910
12990	35206
17707	1813
16357	13721
11043	7743
19776	28253
11120	40443
19606	37921
14466	30055
20545	15194
16134	34573
3511	6510
16193	15934
25824	41459
15647	20149
15582	40666
1488	34637
190	2138
22765	12304
14866	38887
21121	22910
26665	30977
13804	23333
3465	3773
13475	39381
108	32845
13946	23027
12275	30733
26345	39521
18523	38759
9076	25739
25225	6785
20446	5237
299	39051
23734	26094
14862	18709
2999	9281
41	16470
19632	31915
4210	22829
2928	3088
3149	21732
9482	29760
10138	738
16142	13232
21311	13673
20087	7889
439	10266
4374	20082
7975	19701
8443	18151
20290	1424
25719	42368
7774	24122
21622	31978
4820	26368
17274	4463
7946	33451
15703	24459
23504	39650
8219	39812
25906	9256
7943	12836
4183	19872
15758	12564
21969	23099
17121	32636
17943	4718
9218	35338
17636	22181
2983	19193
8023	17529
686	19095
24425	17660
20026	29244
25121	4497
1158	32366
111	3106
73	22552
10044	798
22668	19451
8722	7633
26350	16421
5450	41915
1120	21847
1772	5575
3543	19899
18203	33419
3992	9609
5629	26748
2743	25385
26260	39638
15539	22929
14439	26319
25659	33090
587	16176
9855	17310
24375	29037
26328	31517
